id,library_index,status,family,preinsert_task_rank,seated_task_rank,preinsert_compatible,seated_compatible,required_aperture_m,quality,seated_pcb_clearance_m,preinsert_pcb_clearance_m,collision_free_insertion_travel_m,remaining_to_seat_at_collision_m,limiting_gripper_component,T_P_E_00,T_P_E_01,T_P_E_02,T_P_E_03,T_P_E_10,T_P_E_11,T_P_E_12,T_P_E_13,T_P_E_20,T_P_E_21,T_P_E_22,T_P_E_23,T_P_E_30,T_P_E_31,T_P_E_32,T_P_E_33
g_a9cf5bc230a6e788,83,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.809166216087,-0.099489998287,-0.059489998287,0.0,0.04,body,0.003793197679,0.0,0.9999928058,0.017536064529,0.0,1.0,0.0,0.007062596679,-0.9999928058,0.0,0.003793197679,0.005329506185,0.0,0.0,0.0,1.0
g_279c7181a3f6bbfe,84,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.809124446858,-0.099489998287,-0.059489998287,0.0,0.04,body,0.70978388992,0.0,0.704419498318,0.019960435268,0.0,1.0,0.0,0.007062596679,-0.704419498318,0.0,0.70978388992,0.006398011224,0.0,0.0,0.0,1.0
g_10dc68952abc9cd9,85,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.809105199237,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.867915772264,0.0,-0.496711397348,0.020940855156,0.0,1.0,0.0,0.007062596679,0.496711397348,0.0,-0.867915772264,0.005575048651,0.0,0.0,0.0,1.0
g_49f2d14f971d8c79,86,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.808960955706,-0.099489998287,-0.059489998287,0.0,0.04,body,0.704419498318,0.0,-0.70978388992,0.015157921915,0.0,1.0,0.0,0.007062596679,0.70978388992,0.0,0.704419498318,0.00577707873,0.0,0.0,0.0,1.0
g_1462e7d6d231f0c5,87,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.808958566462,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.704419498318,0.0,0.70978388992,0.014576950051,0.0,1.0,0.0,0.007062596679,-0.70978388992,0.0,-0.704419498318,0.005935198472,0.0,0.0,0.0,1.0
g_bade31c5350a080f,88,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.808953930127,-0.099489998287,-0.059489998287,0.0,0.04,body,0.003793197679,0.0,0.9999928058,0.01787779387,0.0,1.0,0.0,0.007062596679,-0.9999928058,0.0,0.003793197679,0.006276362619,0.0,0.0,0.0,1.0
g_f051a3ea13f8710f,89,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.808735303015,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.70978388992,0.0,-0.704419498318,0.020318066434,0.0,1.0,0.0,0.007062596679,0.704419498318,0.0,-0.70978388992,0.006531054154,0.0,0.0,0.0,1.0
g_93ba992814cbcf2e,90,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.80871920571,-0.099489998287,-0.059489998287,0.0,0.04,body,0.704419498318,0.0,-0.70978388992,0.014132333836,0.0,1.0,0.0,0.007062596679,0.70978388992,0.0,0.704419498318,0.005301936806,0.0,0.0,0.0,1.0
g_d52634f01aeed498,91,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.808388117073,-0.099489998287,-0.059489998287,0.0,0.04,body,0.496711397348,0.0,-0.867915772264,0.016516172388,0.0,1.0,0.0,0.007062596679,0.867915772264,0.0,0.496711397348,0.00627431571,0.0,0.0,0.0,1.0
g_d9c6ca0c5ca8a00f,92,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.808375883225,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.255153235504,0.0,0.966900629026,0.017536064529,0.0,1.0,0.0,0.007062596679,-0.966900629026,0.0,-0.255153235504,0.005329506185,0.0,0.0,0.0,1.0
g_3877c411a69445a4,93,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.808301678919,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.496711397348,0.0,0.867915772264,0.016516172388,0.0,1.0,0.0,0.007062596679,-0.867915772264,0.0,-0.496711397348,0.00627431571,0.0,0.0,0.0,1.0
g_5b136086c9be2772,94,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.807924496188,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.262481130709,0.0,-0.964937125424,0.017778319541,0.0,1.0,0.0,0.007062596679,0.964937125424,0.0,-0.262481130709,0.005353208185,0.0,0.0,0.0,1.0
g_4a4be19a0968a534,95,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.807856030069,-0.099489998287,-0.059489998287,0.0,0.04,body,0.704419498318,0.0,-0.70978388992,0.013157958395,0.0,1.0,0.0,0.007062596679,0.70978388992,0.0,0.704419498318,0.006313412288,0.0,0.0,0.0,1.0
g_e33d206a88718b7f,96,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.807807023947,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.70978388992,0.0,-0.704419498318,0.019182900349,0.0,1.0,0.0,0.007062596679,0.704419498318,0.0,-0.70978388992,0.005530231925,0.0,0.0,0.0,1.0
g_25275cfc99097c91,97,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.807549946098,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.496711397348,0.0,0.867915772264,0.017615062041,0.0,1.0,0.0,0.007062596679,-0.867915772264,0.0,-0.496711397348,0.00573260263,0.0,0.0,0.0,1.0
g_7b8b6c31eefc4d9a,98,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.806899661692,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.704419498318,0.0,0.70978388992,0.019718745467,0.0,1.0,0.0,0.007062596679,-0.70978388992,0.0,-0.704419498318,0.006361681953,0.0,0.0,0.0,1.0
g_100d17478ff4f94a,99,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.80661960144,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.496711397348,0.0,0.867915772264,0.019718745467,0.0,1.0,0.0,0.007062596679,-0.867915772264,0.0,-0.496711397348,0.006361681953,0.0,0.0,0.0,1.0
g_672e353e40fdf352,100,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801954946387,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.028716629217,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.005283816521,0.0,0.0,0.0,1.0
g_7dcc1fd8bf4f5e93,101,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.8019459653,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.025576416577,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.005286514327,0.0,0.0,0.0,1.0
g_1e34ae806d69011f,102,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801933648455,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.020864709982,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.00528867731,0.0,0.0,0.0,1.0
g_ea8248ecef2443d0,103,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801909798065,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.014132333836,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.005301936806,0.0,0.0,0.0,1.0
g_acdc35af4c7b0284,104,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801900786903,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.017536064529,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.005329506185,0.0,0.0,0.0,1.0
g_3d47f26d89474d97,105,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801890647067,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.023242452858,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.005367646051,0.0,0.0,0.0,1.0
g_82fea3f393b1556a,106,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.80183997589,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.01028842709,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.005400934226,0.0,0.0,0.0,1.0
g_5f0a41f328383d1d,107,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801781231049,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.019182900349,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.005530231925,0.0,0.0,0.0,1.0
g_51c62e9c03477bfd,108,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801728206723,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.022022119589,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.005627255247,0.0,0.0,0.0,1.0
g_cde05e503fbc2f53,109,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801662421844,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.026986256081,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.005753096174,0.0,0.0,0.0,1.0
g_5157cc5938b8df91,110,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801620096274,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.015157921915,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.00577707873,0.0,0.0,0.0,1.0
g_090d08aa5b154344,111,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801521941522,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.011199375899,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.005921729286,0.0,0.0,0.0,1.0
g_78bb4999ddc11d93,112,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.80131950409,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.01787779387,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.006276362619,0.0,0.0,0.0,1.0
g_99a1872a4863fb40,113,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.80128572171,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.013157958395,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.006313412288,0.0,0.0,0.0,1.0
g_1530e4ede4bfb34f,114,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801284548457,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.020786817232,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.006344258771,0.0,0.0,0.0,1.0
g_47582de8c0a5c045,115,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801276267245,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.023671792261,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.006368673,0.0,0.0,0.0,1.0
g_3ed2cb43cf7b5a15,116,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.801261404468,-0.099489998287,-0.059489998287,0.0,0.04,body,0.255153235504,0.0,-0.966900629026,0.0294480167,0.0,1.0,0.0,0.007062596679,0.966900629026,0.0,0.255153235504,0.005326214435,0.0,0.0,0.0,1.0
g_5a7e0e27ffe95f1e,117,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801251389296,-0.099489998287,-0.059489998287,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.0294480167,0.0,1.0,0.0,0.007062596679,0.262481130709,0.0,0.964937125424,0.005326214435,0.0,0.0,0.0,1.0
g_570196c0b02ab163,118,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.801233738728,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.003793197679,0.0,-0.9999928058,0.0294480167,0.0,1.0,0.0,0.007062596679,0.9999928058,0.0,-0.003793197679,0.005326214435,0.0,0.0,0.0,1.0
g_15fde639de2d7d18,119,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.801228693943,-0.099489998287,-0.059489998287,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.009956657074,0.0,1.0,0.0,0.007062596679,0.003793197679,0.0,0.9999928058,0.006394034867,0.0,0.0,0.0,1.0
g_192c62252c41f31d,120,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.801040484432,-0.099489998287,-0.059489998287,0.0,0.04,body,0.262481130709,0.0,0.964937125424,0.006820227144,0.0,1.0,0.0,0.007062596679,-0.964937125424,0.0,0.262481130709,0.00580472275,0.0,0.0,0.0,1.0
g_fee641573c862f87,121,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.800907905683,-0.099489998287,-0.059489998287,0.0,0.04,body,0.496711397348,0.0,-0.867915772264,0.0294480167,0.0,1.0,0.0,0.007062596679,0.867915772264,0.0,0.496711397348,0.005326214435,0.0,0.0,0.0,1.0
g_bd250a0620c52115,122,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800839165945,-0.099489998287,-0.059489998287,0.0,0.04,body,0.864122574585,0.0,-0.503281408452,0.0294480167,0.0,1.0,0.0,0.007062596679,0.503281408452,0.0,0.864122574585,0.005326214435,0.0,0.0,0.0,1.0
g_07ad953618018084,123,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800758997862,-0.099489998287,-0.059489998287,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.009126428788,0.0,1.0,0.0,0.007062596679,-0.255153235504,0.0,0.966900629026,0.00550713139,0.0,0.0,0.0,1.0
g_d99d78267eb90229,124,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.800722010081,-0.099489998287,-0.059489998287,0.0,0.04,body,0.704419498318,0.0,-0.70978388992,0.0294480167,0.0,1.0,0.0,0.007062596679,0.70978388992,0.0,0.704419498318,0.005326214435,0.0,0.0,0.0,1.0
g_849f83500b2493f8,125,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800650212736,-0.099489998287,-0.059489998287,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.025576416577,0.0,1.0,0.0,0.007062596679,0.262481130709,0.0,0.964937125424,0.005286514327,0.0,0.0,0.0,1.0
g_55dfd2c237068b76,126,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800639855124,-0.099489998287,-0.059489998287,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.01028842709,0.0,1.0,0.0,0.007062596679,-0.255153235504,0.0,0.966900629026,0.005400934226,0.0,0.0,0.0,1.0
g_202e5fd3474cc825,127,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.800617454225,-0.099489998287,-0.059489998287,0.0,0.04,body,0.503281408452,0.0,0.864122574585,0.006820227144,0.0,1.0,0.0,0.007062596679,-0.864122574585,0.0,0.503281408452,0.00580472275,0.0,0.0,0.0,1.0
g_af4bc6382394394a,128,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800600930434,-0.099489998287,-0.059489998287,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.026986256081,0.0,1.0,0.0,0.007062596679,0.262481130709,0.0,0.964937125424,0.005753096174,0.0,0.0,0.0,1.0
g_7c2be6dc4d196276,129,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800515390527,-0.099489998287,-0.059489998287,0.0,0.04,body,0.867915772264,0.0,0.496711397348,0.006820227144,0.0,1.0,0.0,0.007062596679,-0.496711397348,0.0,0.867915772264,0.00580472275,0.0,0.0,0.0,1.0
g_d734d52acbbcf7ff,130,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800502581702,-0.099489998287,-0.059489998287,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.008250505626,0.0,1.0,0.0,0.007062596679,-0.255153235504,0.0,0.966900629026,0.006169658884,0.0,0.0,0.0,1.0
g_7978a4d72477e612,131,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800404062854,-0.099489998287,-0.059489998287,0.0,0.04,body,0.70978388992,0.0,0.704419498318,0.006820227144,0.0,1.0,0.0,0.007062596679,-0.704419498318,0.0,0.70978388992,0.00580472275,0.0,0.0,0.0,1.0
g_9a4409f823642379,132,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.800328493045,-0.099489998287,-0.059489998287,0.0,0.04,body,0.262481130709,0.0,0.964937125424,0.007967374355,0.0,1.0,0.0,0.007062596679,-0.964937125424,0.0,0.262481130709,0.00599996621,0.0,0.0,0.0,1.0
g_506602691fbe3996,133,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800225473936,-0.099489998287,-0.059489998287,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.023242452858,0.0,1.0,0.0,0.007062596679,0.262481130709,0.0,0.964937125424,0.005367646051,0.0,0.0,0.0,1.0
g_a4dc2164a526ff2e,134,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800187403111,-0.099489998287,-0.059489998287,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.011199375899,0.0,1.0,0.0,0.007062596679,-0.255153235504,0.0,0.966900629026,0.005921729286,0.0,0.0,0.0,1.0
g_b7e7479abc86a377,135,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.800173034274,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.262481130709,0.0,-0.964937125424,0.0294480167,0.0,1.0,0.0,0.007062596679,0.964937125424,0.0,-0.262481130709,0.005326214435,0.0,0.0,0.0,1.0
g_eac12f1a324a5e9b,136,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800103974223,-0.099489998287,-0.059489998287,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.013293971973,0.0,1.0,0.0,0.007062596679,-0.255153235504,0.0,0.966900629026,0.005509347741,0.0,0.0,0.0,1.0
g_5de28ab06bc4b7ec,137,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800101590303,-0.099489998287,-0.059489998287,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.009956657074,0.0,1.0,0.0,0.007062596679,-0.255153235504,0.0,0.966900629026,0.006394034867,0.0,0.0,0.0,1.0
g_8b33681a66ee920d,138,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.800060929889,-0.099489998287,-0.059489998287,0.0,0.04,body,0.867915772264,0.0,0.496711397348,0.007967374355,0.0,1.0,0.0,0.007062596679,-0.496711397348,0.0,0.867915772264,0.00599996621,0.0,0.0,0.0,1.0
g_d416d9d2602627eb,139,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.799979724701,-0.099489998287,-0.059489998287,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.01443993535,0.0,1.0,0.0,0.007062596679,-0.255153235504,0.0,0.966900629026,0.005415973402,0.0,0.0,0.0,1.0
g_ae9b248d80e079f1,140,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.79996996077,-0.099489998287,-0.059489998287,0.0,0.04,body,0.867915772264,0.0,0.496711397348,0.009126428788,0.0,1.0,0.0,0.007062596679,-0.496711397348,0.0,0.867915772264,0.00550713139,0.0,0.0,0.0,1.0
g_b5984ba6c9c47062,141,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.007620000124,0.799947656148,-0.099489998287,-0.059489998287,0.0,0.04,body,0.503281408452,0.0,0.864122574585,0.007967374355,0.0,1.0,0.0,0.007062596679,-0.864122574585,0.0,0.503281408452,0.00599996621,0.0,0.0,0.0,1.0
g_c561241e91602954,142,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.799888642316,-0.099489998287,-0.059489998287,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.020864709982,0.0,1.0,0.0,0.007062596679,0.262481130709,0.0,0.964937125424,0.00528867731,0.0,0.0,0.0,1.0
g_7da6a85430d38993,143,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.799874559382,-0.099489998287,-0.059489998287,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.022022119589,0.0,1.0,0.0,0.007062596679,0.262481130709,0.0,0.964937125424,0.005627255247,0.0,0.0,0.0,1.0
g_02efc85ad481ff6b,144,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.799850741868,-0.099489998287,-0.059489998287,0.0,0.04,body,0.864122574585,0.0,-0.503281408452,0.026986256081,0.0,1.0,0.0,0.007062596679,0.503281408452,0.0,0.864122574585,0.005753096174,0.0,0.0,0.0,1.0
g_69f661079d23f95d,145,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.79982210372,-0.099489998287,-0.059489998287,0.0,0.04,body,0.70978388992,0.0,0.704419498318,0.007967374355,0.0,1.0,0.0,0.007062596679,-0.704419498318,0.0,0.70978388992,0.00599996621,0.0,0.0,0.0,1.0
g_9382e9b7efccb777,146,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.799731159706,-0.099489998287,-0.059489998287,0.0,0.04,body,0.255153235504,0.0,-0.966900629026,0.026986256081,0.0,1.0,0.0,0.007062596679,0.966900629026,0.0,0.255153235504,0.005753096174,0.0,0.0,0.0,1.0
g_9debd8bf94d99725,147,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.007620000124,0.799721367625,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.003793197679,0.0,-0.9999928058,0.026986256081,0.0,1.0,0.0,0.007062596679,0.9999928058,0.0,-0.003793197679,0.005753096174,0.0,0.0,0.0,1.0
g_557601d2ef511e77,148,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.799720503039,-0.099489998287,-0.059489998287,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.023875797315,0.0,1.0,0.0,0.007062596679,0.262481130709,0.0,0.964937125424,0.006391194911,0.0,0.0,0.0,1.0
g_8b01983e5b17961f,149,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.799671800356,-0.099489998287,-0.059489998287,0.0,0.04,body,0.867915772264,0.0,0.496711397348,0.01028842709,0.0,1.0,0.0,0.007062596679,-0.496711397348,0.0,0.867915772264,0.005400934226,0.0,0.0,0.0,1.0
